#{"t_start": 1616511666.2872872, "env_id": null}
r,l,t
37,100,407.324242
45,100,407.753069
34,100,408.227162
36,100,408.693081
36,100,409.164498
33,100,409.571493
40,100,409.984442
43,100,410.405717
32,100,410.844296
39,100,411.270439
32,100,411.691824
34,100,412.118632
35,100,412.556376
31,100,413.003634
40,100,413.428311
33,100,413.827103
41,100,414.261258
38,100,414.685613
39,100,415.10335
47,100,415.510092
30,100,415.912251
37,100,416.327348
39,100,416.712172
38,100,417.132076
45,100,417.551369
45,100,417.956591
33,100,418.358868
35,100,418.812017
38,100,419.217104
39,100,419.631135
38,100,420.075932
33,100,420.461713
32,100,420.864307
39,100,421.266227
44,100,421.688848
34,100,422.140189
39,100,422.59854
35,100,423.051239
37,100,423.463933
45,100,423.932044
41,100,424.397081
36,100,424.873489
31,100,425.300079
38,100,425.710411
37,100,426.161054
40,100,426.691351
32,100,427.10585
32,100,427.542393
45,100,428.017178
42,100,428.483896
36,100,428.94555
39,100,429.344328
28,100,429.784191
46,100,430.28187
28,100,430.710388
32,100,431.127187
31,100,431.555021
39,100,432.003528
39,100,432.444242
44,100,432.854579
47,100,433.255146
43,100,433.685061
37,100,434.127423
35,100,434.579116
37,100,435.015729
43,100,435.474332
38,100,435.874805
33,100,436.290175
41,100,436.742253
46,100,437.179718
45,100,437.613181
37,100,438.031879
33,100,438.497532
45,100,438.92507
41,100,439.331967
31,100,439.795386
44,100,440.215631
45,100,440.60667
39,100,441.086054
40,100,441.550836
33,100,441.979268
38,100,442.411693
34,100,442.870255
34,100,443.283836
29,100,443.691054
39,100,444.087604
43,100,444.507011
42,100,444.946465
33,100,445.335118
38,100,445.72363
41,100,446.124341
42,100,446.519293
46,100,446.917537
38,100,447.390312
41,100,447.830716
39,100,448.237085
34,100,448.660375
40,100,449.09963
51,100,449.525841
43,100,449.996053
29,100,450.401671
36,100,450.798557
35,100,451.213142
35,100,451.643124
38,100,452.074929
41,100,452.534105
34,100,453.003696
48,100,453.466423
37,100,453.903608
37,100,454.368323
39,100,454.824611
33,100,455.243299
34,100,455.691429
32,100,456.180753
40,100,456.646277
40,100,457.059471
42,100,457.487951
45,100,457.936227
47,100,458.377874
36,100,458.825161
43,100,459.252008
37,100,459.712526
32,100,460.135612
36,100,460.536593
45,100,460.977745
31,100,461.426984
34,100,461.854739
41,100,462.292978
26,100,462.717009
40,100,463.1339
40,100,463.537503
35,100,463.977159
43,100,464.398391
31,100,464.841231
35,100,465.265396
38,100,465.740577
42,100,466.208264
41,100,466.679397
38,100,467.125667
36,100,467.563139
42,100,467.996518
42,100,468.451082
41,100,468.886659
44,100,469.325994
47,100,469.766588
42,100,470.195161
41,100,470.667866
34,100,471.107832
40,100,471.549111
40,100,472.052594
40,100,472.446409
38,100,472.873091
39,100,473.305227
40,100,473.740076
43,100,474.215297
31,100,474.659746
43,100,475.061358
35,100,475.46121
40,100,475.901675
49,100,476.356325
45,100,476.795686
38,100,477.210071
35,100,477.63373
37,100,478.078876
38,100,478.530777
32,100,479.005383
44,100,479.440516
28,100,479.861793
36,100,480.274423
36,100,480.744468
39,100,481.172303
42,100,481.625278
38,100,482.031967
33,100,482.450987
41,100,482.862649
36,100,483.314892
46,100,483.776231
41,100,484.231608
39,100,484.668371
37,100,485.074405
43,100,485.482281
36,100,485.9343
38,100,486.412934
38,100,486.820517
32,100,487.24619
34,100,487.695193
34,100,488.104161
41,100,488.534307
34,100,489.005721
30,100,489.448669
40,100,489.870598
33,100,490.275262
45,100,490.670018
34,100,491.077676
38,100,491.492074
41,100,491.952002
40,100,492.398454
36,100,492.806512
44,100,493.245286
39,100,493.666983
36,100,494.105673
37,100,494.526544
45,100,494.948278
33,100,495.363399
30,100,495.795196
39,100,496.225653
42,100,496.673131
38,100,497.111762
39,100,497.528329
40,100,497.927039
37,100,498.366938
39,100,498.835525
39,100,499.252519
36,100,499.699454
34,100,500.122873
35,100,500.591282
37,100,501.048202
46,100,501.528561
33,100,501.980662
38,100,502.431075
38,100,502.873734
40,100,503.29981
34,100,503.736474
42,100,504.163605
41,100,504.590707
40,100,505.016527
46,100,505.435781
42,100,505.864512
30,100,506.27541
38,100,506.692208
40,100,507.132238
41,100,507.593073
32,100,508.039497
36,100,508.478538
43,100,508.905565
44,100,509.384344
42,100,509.870296
32,100,510.30615
45,100,510.755633
38,100,511.221302
35,100,511.63685
37,100,512.050795
40,100,512.468871
50,100,512.894296
41,100,513.345626
37,100,513.784818
37,100,514.22166
43,100,514.67998
41,100,515.148305
40,100,515.579795
30,100,516.005861
38,100,516.45156
39,100,516.9059
38,100,517.364596
35,100,517.834237
34,100,518.231091
32,100,518.629493
33,100,519.085382
38,100,519.535607
36,100,519.990313
40,100,520.420777
32,100,520.825512
42,100,521.232275
40,100,521.65474
30,100,522.058403
33,100,522.496133
44,100,522.903236
40,100,523.311078
34,100,523.755495
44,100,524.19578
40,100,524.634687
37,100,525.063648
42,100,525.499285
41,100,525.922307
46,100,526.350595
41,100,526.769113
42,100,527.200536
39,100,527.640425
40,100,528.055346
33,100,528.462318
39,100,528.867917
40,100,529.284431
44,100,529.752383
34,100,530.210141
43,100,530.657582
47,100,531.123592
34,100,531.569181
35,100,532.042892
38,100,532.520434
39,100,532.940366
40,100,533.348844
41,100,533.777803
39,100,534.223916
41,100,534.632995
40,100,535.053838
37,100,535.481309
42,100,535.940804
36,100,536.421905
35,100,536.895334
34,100,537.344932
29,100,537.772038
41,100,538.24499
32,100,538.670946
39,100,539.089892
41,100,539.502088
37,100,539.922846
33,100,540.362538
31,100,540.783857
44,100,541.218143
32,100,541.628132
31,100,542.052965
34,100,542.514673
48,100,542.954404
42,100,543.390367
42,100,543.811368
39,100,544.260727
38,100,544.662819
47,100,545.098726
42,100,545.540144
45,100,545.978203
41,100,546.410285
43,100,546.867585
44,100,547.299238
46,100,547.733004
42,100,548.183696
45,100,548.588872
33,100,548.998947
42,100,549.40599
43,100,549.821447
36,100,550.234007
45,100,550.688515
41,100,551.129584
36,100,551.567218
33,100,552.041388
41,100,552.484555
42,100,552.935221
42,100,553.364305
31,100,553.780632
34,100,554.255255
38,100,554.691742
36,100,555.135618
37,100,555.588317
43,100,556.042301
44,100,556.469791
40,100,556.889713
40,100,557.323179
47,100,557.734816
39,100,558.192073
40,100,558.588972
46,100,559.035751
39,100,559.446211
33,100,559.851295
39,100,560.269435
40,100,560.670974
37,100,561.102104
36,100,561.514691
38,100,561.983589
45,100,562.421085
30,100,562.841589
34,100,563.256556
36,100,563.668951
39,100,564.077086
40,100,564.52843
44,100,564.947577
43,100,565.430994
38,100,565.913542
38,100,566.368883
39,100,566.79846
34,100,567.1887
32,100,567.633598
33,100,568.058309
36,100,568.471255
41,100,568.881466
42,100,569.318168
38,100,569.737272
45,100,570.151163
29,100,570.546235
32,100,570.983153
31,100,571.44687
37,100,571.913864
38,100,572.355252
34,100,572.804286
41,100,573.228949
39,100,573.636147
39,100,574.091251
36,100,574.521591
43,100,574.983742
31,100,575.397524
35,100,575.827274
38,100,576.291652
45,100,576.730065
40,100,577.185568
38,100,577.645441
44,100,578.110191
44,100,578.530379
42,100,578.979203
32,100,579.42683
35,100,579.864973
38,100,580.321393
39,100,580.801038
36,100,581.236032
39,100,581.647682
41,100,582.063323
36,100,582.462031
36,100,582.868022
45,100,583.263997
36,100,583.680834
39,100,584.107472
32,100,584.508139
40,100,584.943629
37,100,585.331975
40,100,585.72302
40,100,586.180211
38,100,586.625943
30,100,587.092251
43,100,587.599098
25,100,588.063058
41,100,588.524385
38,100,588.969801
47,100,589.400248
44,100,589.865828
36,100,590.266141
39,100,590.704403
36,100,591.130382
35,100,591.577287
44,100,592.02734
39,100,592.480048
39,100,592.911538
43,100,593.379425
39,100,593.812715
34,100,594.310362
40,100,594.723423
37,100,595.15203
38,100,595.559383
32,100,595.988532
41,100,596.39237
46,100,596.80303
39,100,597.236758
38,100,597.641143
45,100,598.054282
32,100,598.458663
42,100,598.879761
53,100,599.310121
38,100,599.717869
36,100,600.143051
35,100,600.590664
47,100,601.017877
35,100,601.473058
41,100,601.919941
31,100,602.313889
37,100,602.700465
44,100,603.114118
34,100,603.541337
39,100,604.003941
45,100,604.484811
39,100,604.931619
41,100,605.375593
46,100,605.832834
36,100,606.26315
43,100,606.742152
34,100,607.271296
38,100,607.740839
41,100,608.197238
44,100,608.632978
43,100,609.04338
44,100,609.439178
34,100,609.885253
44,100,610.314237
32,100,610.707362
36,100,611.146213
39,100,611.559428
40,100,612.018471
39,100,612.46775
39,100,612.900519
35,100,613.322393
33,100,613.805417
46,100,614.261498
36,100,614.717238
36,100,615.153132
45,100,615.618735
32,100,616.038248
39,100,616.450388
33,100,616.900202
37,100,617.331552
38,100,617.754078
34,100,618.156197
37,100,618.563873
41,100,618.991184
33,100,619.459332
47,100,619.923184
31,100,620.364554
29,100,620.845394
35,100,621.279773
43,100,621.700002
37,100,622.138689
43,100,622.606734
40,100,623.055584
35,100,623.463029
37,100,623.89892
39,100,624.323488
47,100,624.77177
42,100,625.222058
41,100,625.666053
36,100,626.116285
34,100,626.541666
50,100,626.972854
38,100,627.411707
35,100,627.847289
40,100,628.246307
34,100,628.676926
35,100,629.074315
40,100,629.477551
38,100,629.933601
35,100,630.345702
39,100,630.742054
42,100,631.178737
41,100,631.596838
40,100,632.099027
39,100,632.564186
41,100,633.042237
33,100,633.471053
35,100,633.86036
38,100,634.28733
44,100,634.717687
39,100,635.121808
42,100,635.522949
47,100,635.982911
36,100,636.399955
36,100,636.834387
36,100,637.255356
44,100,637.689135
35,100,638.120062
36,100,638.534491
31,100,638.944811
35,100,639.351634
37,100,639.756824
51,100,640.166054
47,100,640.57482
46,100,641.001877
36,100,641.424341
41,100,641.87596
37,100,642.37465
42,100,642.845656
38,100,643.242331
32,100,643.674999
39,100,644.102607
36,100,644.597627
33,100,644.999624
42,100,645.429159
43,100,645.898048
40,100,646.302622
40,100,646.750684
44,100,647.214623
35,100,647.649231
40,100,648.080864
42,100,648.508095
40,100,648.939771
35,100,649.418317
48,100,649.823494
34,100,650.278269
39,100,650.684898
28,100,651.122042
42,100,651.566394
40,100,651.973855
35,100,652.38939
47,100,652.829641
39,100,653.245729
41,100,653.660535
35,100,654.080472
42,100,654.51219
40,100,654.961882
40,100,655.385823
29,100,655.819172
36,100,656.257135
37,100,656.723293
36,100,657.165881
40,100,657.572166
32,100,657.985779
37,100,658.39064
39,100,658.797
40,100,659.247581
36,100,659.660631
40,100,660.062624
47,100,660.490348
37,100,660.932051
