#{"t_start": 1616892557.202469, "env_id": null}
r,l,t
-16.6,250,319.086396
-9.7,250,319.679921
-6.8,250,320.284208
-6.0,250,320.886568
-11.6,250,321.485731
-15.9,250,322.091567
-7.6,250,322.682754
-8.5,250,323.286844
-9.3,250,323.886935
-22.1,250,324.485419
-16.2,250,325.089569
-10.8,250,325.682268
-14.2,250,326.285281
-18.8,250,326.88217
-24.1,250,327.478399
-10.4,250,328.080408
-13.6,250,328.6775
-14.1,250,329.267125
-5.3,250,329.861904
-3.5,250,330.457742
-21.6,250,331.058114
-6.5,250,331.657818
-22.4,250,332.246093
-7.8,250,332.844226
-9.1,250,333.444841
-8.7,250,334.047985
-14.5,250,334.648668
-10.6,250,335.236852
-9.8,250,335.842862
-6.2,250,336.441591
-6.7,250,337.044328
-7.7,250,337.642284
-17.1,250,338.244401
-9.9,250,338.837633
-8.6,250,339.437994
-10.2,250,340.039197
-4.6,250,340.633818
-7.8,250,341.231868
-7.2,250,341.820855
-22.6,250,342.423624
-12.5,250,343.03248
-12.0,250,343.629121
-3.0,250,344.228716
-6.3,250,344.817969
-20.5,250,345.415519
-7.2,250,346.014452
-6.7,250,346.610324
-13.6,250,347.210135
-1.2,250,347.808065
-8.9,250,348.399843
-24.0,250,348.997084
-9.8,250,349.596269
-11.8,250,350.200026
-4.9,250,350.804421
-13.9,250,351.394189
-10.3,250,351.991197
-14.1,250,352.587461
-15.4,250,353.158838
-7.2,250,353.737653
-6.3,250,354.303294
-5.3,250,354.8821
-12.9,250,355.458181
-8.0,250,356.037259
-22.3,250,356.61098
-28.1,250,357.183228
-12.3,250,357.7495
-10.8,250,358.332515
-26.7,250,358.909378
-10.6,250,359.484673
-2.1,250,360.056275
-2.5,250,360.65165
-10.1,250,361.257075
-4.2,250,361.860146
-4.1,250,362.457358
-11.8,250,363.060776
-7.2,250,363.65013
-7.9,250,364.249068
-6.7,250,364.847322
-2.9,250,365.446198
-22.3,250,366.051215
-18.9,250,366.650993
-22.2,250,367.243026
-14.3,250,367.84412
-6.6,250,368.446787
-7.2,250,369.051102
-8.4,250,369.648736
-5.1,250,370.239518
-6.2,250,370.83985
-8.5,250,371.439822
-2.3,250,372.040427
-12.8,250,372.641114
-11.5,250,373.235736
-26.5,250,373.843136
-13.2,250,374.44418
-23.3,250,375.045948
-8.4,250,375.642212
-9.3,250,376.241282
-6.4,250,376.832062
-14.1,250,377.431542
-8.8,250,378.031903
-12.0,250,378.630639
-12.9,250,379.233502
-4.1,250,379.822844
-8.5,250,380.4216
-7.9,250,381.027309
-7.7,250,381.6232
-11.0,250,382.226319
-4.0,250,382.815807
-4.4,250,383.420126
-6.3,250,384.015427
-14.4,250,384.612846
-12.0,250,385.214425
-8.4,250,385.811354
-8.2,250,386.401358
-12.2,250,386.998028
-10.2,250,387.596117
-3.4,250,388.196376
-14.4,250,388.797888
-2.0,250,389.383581
-3.5,250,389.981395
-6.0,250,390.578731
-9.0,250,391.176877
-5.0,250,391.774862
-7.6,250,392.358648
-10.5,250,392.956056
-9.8,250,393.55645
-2.0,250,394.153393
-4.5,250,394.747413
-14.2,250,395.341999
-9.6,250,395.935121
-6.4,250,396.53937
-2.9,250,397.139901
-5.3,250,397.734966
-9.8,250,398.336756
-12.5,250,398.926877
-17.9,250,399.526533
-7.8,250,400.115217
-9.7,250,400.685785
-10.1,250,401.264652
-10.2,250,401.83561
-11.8,250,402.416011
-7.7,250,402.996649
-11.8,250,403.578997
-4.2,250,404.165352
-14.7,250,404.75267
-6.4,250,405.32799
-9.2,250,405.909039
-8.2,250,406.489658
-3.8,250,407.071501
-7.5,250,407.649279
-9.7,250,408.222749
-7.2,250,408.801444
-7.6,250,409.384855
-5.9,250,409.965814
-8.7,250,410.548588
-7.5,250,411.120543
-10.5,250,411.707679
-15.2,250,412.28907
-4.3,250,412.87153
-11.8,250,413.470408
-11.1,250,414.052407
-5.8,250,414.62797
-4.5,250,415.214237
-6.8,250,415.799009
-13.1,250,416.378578
-5.3,250,416.960458
-10.4,250,417.534781
-14.9,250,418.116828
